"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000165973"	23.5378466219542	-4.83783877607943	1.15033555473351	-4.20558919192945	2.6040286575484e-05	0.00312479170056941
"ENSG00000187398"	12.5961297506965	-3.47138143333989	1.00436749987027	-3.45628610422804	0.000547673677510158	0.0220560242983386
"ENSG00000249867"	7.88760485581142	-3.44100875116246	1.08127896196202	-3.18235059796098	0.00146084862810026	0.0401512032026345
"ENSG00000254532"	12.4673239917141	-3.27710893653194	0.990693593617015	-3.30789353806886	0.000940005367363188	0.0307358181325446
"ENSG00000227160"	12.3326143017543	-4.10050511399263	0.953131245818065	-4.30214110804142	1.69155523339711e-05	0.00225095549953756
"ENSG00000184937"	5.83692929330595	-5.0658737595838	1.52837790207644	-3.31454266166852	0.000917931715245377	0.0302034282519461
"ENSG00000148948"	38.3730620646742	-4.20667780758046	1.00458475982491	-4.18747922108002	2.82069835943768e-05	0.00328729544559941
"ENSG00000066336"	568.915530437723	-3.27799075431706	0.881732819812481	-3.71766898164707	0.000201069490540666	0.011848900119121
"ENSG00000205035"	8.55210872627003	-3.59052324704764	1.04142461722932	-3.44770345125902	0.000565374418941509	0.0225943979952851
"ENSG00000255845"	5.21694760922473	-4.87725721188243	1.47551233687169	-3.30546691478227	0.000948182977926567	0.0307621230210359
"ENSG00000110108"	41.934199608437	1.89790009144208	0.535578708939479	3.54364365080941	0.000394638254588781	0.0184695751506
"ENSG00000250230"	5.05182251736238	-6.07633337790075	1.61358272516815	-3.76574022708847	0.00016605637496996	0.0104340422838805
"ENSG00000134780"	294.621312343959	2.04400214317506	0.606506166350663	3.37012590568334	0.000751338457776675	0.0265205948691696
"ENSG00000134824"	274.268346756136	-1.75574235967256	0.53389241518015	-3.28856958771389	0.00100697887759555	0.0320045748152562
"ENSG00000168071"	337.191239217267	-2.22932224513276	0.714073647234193	-3.12197803933467	0.00179640338218396	0.045989324983758
"ENSG00000254470"	3084.24458079187	1.22854669446292	0.381352959512856	3.22154755539926	0.00127500301272409	0.0366866728943961
"ENSG00000175592"	36.1055296360379	-3.97456628574546	1.06386998269114	-3.7359511504324	0.000187006972184809	0.0113076882514414
"ENSG00000175544"	11.8869587386647	-3.65627790371611	1.16888326959372	-3.12800944185553	0.0017599452752024	0.0454384976029804
"ENSG00000255191"	5.11675334069937	-6.09410036751962	1.61327621071272	-3.77746868580385	0.000158430417431507	0.0100456441885674
"ENSG00000165462"	5.85338042106408	-6.28855651151766	1.53113569524117	-4.1071190039281	4.00624845862384e-05	0.0041787174547676
"ENSG00000168959"	12.1848117624331	-5.18842435553955	1.13521837063259	-4.5704196564828	4.86748508279566e-06	0.000985831129244663
"ENSG00000254587"	14.5175611613257	-5.45094108668776	1.17144668982654	-4.65317042083657	3.26869874551502e-06	0.000766160949777404
"ENSG00000149972"	21.3466249573314	-4.38499833098813	1.08078076640833	-4.05725052413769	4.96538112891757e-05	0.00481937385172835
"ENSG00000261098"	24.0434629228314	1.89609856295755	0.61213021197079	3.09754121897194	0.00195133257611884	0.0484759856868648
"ENSG00000137710"	823.049158080667	1.93266693075957	0.495223997688563	3.90261162581015	9.51603280925912e-05	0.00708978430121266
"ENSG00000271584"	3.68003442636859	-5.61676430081246	1.8121878166386	-3.09943828627593	0.00193887965763313	0.0483815413132593
"ENSG00000170145"	973.049346992804	1.42413761159081	0.449174749415785	3.17056471549903	0.00152142938664795	0.0411654195004707
"ENSG00000256717"	5.76506546988684	-4.01500648719768	1.29346242731992	-3.10407662595724	0.00190873889575307	0.0480192515719086
"ENSG00000255274"	6.95855240498779	-3.92068290094844	1.17474513400184	-3.33747532759928	0.000845432274913786	0.0283546023906374
"ENSG00000186174"	540.614972189047	2.46665270520565	0.684868095740966	3.60164639080895	0.000316208281057373	0.0161143340227419
"ENSG00000255248"	754.201117498198	2.518957090971	0.7018223272148	3.58916636489402	0.000331737094879284	0.0165956056025821
"ENSG00000154127"	23.3272326339206	-3.06151569351286	0.821507231596452	-3.7267057133062	0.000193998745130379	0.0116293328223128
"ENSG00000166250"	15.0232439981139	-3.18627686304221	1.00339812853948	-3.17548615291925	0.00149585660622536	0.0407505772845877
"ENSG00000166257"	36.3557369322033	2.95860030899128	0.600379388855702	4.92788454085716	8.31247115917019e-07	0.000289007573617089
"ENSG00000255087"	4.42833994819981	-5.88689625392277	1.65996439173007	-3.54639911750592	0.000390534238177472	0.0184319790557019
"ENSG00000287426"	6.74997139946837	-5.28155760963755	1.62011168270387	-3.25999600275887	0.00111413783984127	0.0337820195885593
"ENSG00000182667"	24.4489690338172	-2.85844973492519	0.711853357625538	-4.01550362066122	5.93189880981626e-05	0.00533385090825763
"ENSG00000242147"	5.01629245675971	-5.45333865875696	1.60848347664579	-3.39036038475755	0.000698007981477067	0.0252726942306292
"ENSG00000134460"	37.4917549812046	-2.85808112218323	0.820250283366888	-3.48440126159011	0.000493239413665349	0.0206615811415117
"ENSG00000287277"	14.64767093992	-5.41523235163349	1.10550881107738	-4.89840722875475	9.66166360493039e-07	0.000318637600826159
"ENSG00000183049"	142.987283438328	-3.04601751051206	0.599109848620941	-5.08423875441795	3.69103409517575e-07	0.000179908591865742
"ENSG00000151468"	161.481365691837	2.00964847884834	0.46468400853447	4.32476358544467	1.52695529470388e-05	0.00207234669151747
"ENSG00000078114"	24.7522188072999	-3.37691798714916	0.71348452917449	-4.73299398804946	2.21232044174034e-06	0.000591682265835194
"ENSG00000229656"	12.6264103299405	-3.55099045585834	1.00365746706788	-3.5380501539358	0.000403093484923588	0.0187281362783763
"ENSG00000233867"	4.76602911792798	-5.99125022836039	1.64091148242311	-3.65117210314916	0.000261046229968069	0.0141191510035121
"ENSG00000285402"	6.67212774402772	-5.26672284740175	1.564265618152	-3.36689804230549	0.000760187881882934	0.0266974400740065
"ENSG00000231131"	6.03626543561241	-4.15068425704153	1.28635478517042	-3.22670254341352	0.00125225567866881	0.0365349920367275
"ENSG00000150275"	16.1375817568116	-3.63723348751033	0.903877009335018	-4.024035847738	5.72092032745487e-05	0.00523439118206299
"ENSG00000228566"	18.9650580789592	-2.48892168256661	0.763349832579113	-3.26052561530975	0.0011120592198837	0.0337680747976621
"ENSG00000138347"	4.84290391409345	-6.01459046361364	1.56528688707559	-3.84248441181963	0.000121795151816127	0.00846922887345411
"ENSG00000122862"	1132.94416151931	-3.13574995757629	0.884933304396428	-3.5434873362745	0.000394872274443583	0.0184695751506
"ENSG00000285300"	22.3027268380747	-2.7887160886424	0.822400072744674	-3.39094825142142	0.00069651251137617	0.0252694739127274
"ENSG00000107736"	56.6550486860626	-2.84590653692163	0.630130565026222	-4.51637596218365	6.29069367746206e-06	0.00116132885668616
"ENSG00000095587"	16.7626578536375	-2.41028158927979	0.761042106651682	-3.1670804653427	0.00153977706512336	0.0413964048145539
"ENSG00000155629"	265.71909655689	-2.62459650344391	0.84670374479788	-3.09978138111394	0.00193663528723944	0.0483815413132593
"ENSG00000187122"	49.1025041934545	-1.78121405501721	0.530793644794152	-3.35575618225041	0.000791483134375658	0.0270508270544197
"ENSG00000107593"	13.7029483975525	-2.98804461254342	0.874283615369556	-3.41770629120207	0.000631512158069618	0.0242103664214986
"ENSG00000075891"	7.20716918077733	-3.79109201775644	1.17441752150273	-3.22806152696491	0.00124632164448802	0.0365349920367275
"ENSG00000227128"	6.37404030891429	-6.41139104113543	1.62164673585538	-3.95362991172894	7.69744394793808e-05	0.00623542907575589
"ENSG00000156395"	14.769562723863	-4.39412788817162	1.07229792399094	-4.09786104202953	4.1698546680723e-05	0.00422268632187651
"ENSG00000273143"	13.9469900109028	-4.3054330763215	1.24159343095221	-3.46766740946716	0.000524996618410456	0.0213299103986358
"ENSG00000138166"	134.923648722471	-3.39620705175374	0.948580675415396	-3.58030385793649	0.000343194880610687	0.0169254753052624
"ENSG00000274461"	5.59137110904163	-5.00673461154427	1.50329990829231	-3.33049618637423	0.000866913511074193	0.0288892695759085
"ENSG00000171840"	24.0491284680453	-4.27669749205817	0.846056537272106	-5.05486017027573	4.30706214083959e-07	0.000193143924473588
"ENSG00000256672"	5.11404011754593	-6.09315187767502	1.68873129431379	-3.60812397933975	0.000308419108782611	0.0159255718522625
"ENSG00000111218"	11.7648397129271	-4.5701586756284	1.38244340852275	-3.30585588346939	0.000946867751403551	0.0307621230210359
"ENSG00000173262"	10.3480453651342	-4.03988963827304	1.11040455668794	-3.63821421115474	0.00027453504439537	0.0146098866355403
"ENSG00000059804"	111.788875698054	-3.05473767803481	0.899033152163101	-3.39780315184709	0.000679292793557582	0.0251254024227034
"ENSG00000226091"	42.2270095721905	-3.10939171818024	0.904391770182812	-3.43810262398973	0.000585805640841151	0.0232771266163567
"ENSG00000111732"	4.68965642971968	-5.9603361023376	1.84556118411558	-3.2295521566216	0.00123984264170372	0.0364840445757611
"ENSG00000150045"	9.45675762035947	-3.18206244586238	1.01303250297423	-3.14112571563099	0.00168299772933172	0.0439962601899611
"ENSG00000172243"	45.0337672830019	-2.62774134197738	0.840549601083795	-3.12621805850505	0.00177070202063347	0.0456032282128826
"ENSG00000256039"	7.04936073883705	-6.54905915055833	1.67710655793652	-3.9049749818021	9.42351335060348e-05	0.00705783890619036
"ENSG00000151490"	25.750586908761	-3.81015815734817	0.902788643214713	-4.22043208671821	2.43834507804328e-05	0.00299213627488594
"ENSG00000139144"	6.160244684757	-5.15399540002809	1.51919180691242	-3.39259030793681	0.000692351054963367	0.0252665360600073
"ENSG00000152936"	9.93408103777879	-4.05185376667022	1.09480559657566	-3.70098013687875	0.000214768289517024	0.0123514171133434
"ENSG00000165935"	4.27783464174626	-5.83388135261642	1.62110341784344	-3.59871016765683	0.000319799352160258	0.0161143340227419
"ENSG00000256538"	7.08511169308153	-5.34442873218303	1.57900613421691	-3.38467889159501	0.000712615661869303	0.0254989285115875
"ENSG00000258234"	9.48226042425425	-3.71311471138116	1.05181828381475	-3.53018650513886	0.000415266821934546	0.0191140012437605
"ENSG00000170374"	12.2994992268313	-3.35835218796322	1.03913557544491	-3.23187105448231	0.00122982538461561	0.0363390755643997
"ENSG00000286069"	7.76888234090598	-5.48435325042004	1.53861436361439	-3.56447553078643	0.000364584459445124	0.017687433508104
"ENSG00000166863"	6.63068699832562	-3.6473249873241	1.11308811011232	-3.27676214864613	0.00105004785148559	0.0327561853212267
"ENSG00000251301"	49.9141644903619	-4.40019641825092	1.0636845482403	-4.13674940143707	3.52260452448094e-05	0.00384738497304696
"ENSG00000127329"	192.892529176599	2.16938037912675	0.644844739275719	3.36419024145776	0.000767686060994574	0.0267655672596602
"ENSG00000251138"	9.62732263156592	-3.34182249544602	1.04806564814754	-3.18856218725678	0.00142982251507402	0.0396115902881264
"ENSG00000258077"	18.2432392039415	-3.51280113122577	0.797993083728946	-4.40204458265575	1.07235514018106e-05	0.0016543018711856
"ENSG00000067715"	12.3770253855615	-3.2147162974085	0.903456274639114	-3.55824226102433	0.00037334489201748	0.0179869464027175
"ENSG00000111058"	385.491098190294	3.59332980633274	0.920969231364802	3.90168279672896	9.55262839613361e-05	0.00709172174276666
"ENSG00000179104"	216.827697962564	-3.24214633967276	0.719537325239781	-4.50587652084947	6.6099518679745e-06	0.00118870867170531
"ENSG00000182050"	8.58461183886686	-3.5496814463764	0.949726591033344	-3.73758245782525	0.000185798165013732	0.0112672544196264
"ENSG00000165805"	4.17229873728046	-5.79924479210215	1.76291636134702	-3.28957454775168	0.0010033897305466	0.0320045748152562
"ENSG00000257150"	10.8570631380387	-3.9113146212908	1.06678808227232	-3.66644011710318	0.000245950480548851	0.0135026151921535
"ENSG00000258272"	5.25965004041657	-6.13432204630399	1.60179375736878	-3.82965785581576	0.000128321547192361	0.00883470559729325
"ENSG00000151136"	35.3630802545764	-2.50742781844889	0.781777922600767	-3.20734027651657	0.00133968430413831	0.03786877272172
"ENSG00000139445"	16.030881234438	-2.56479481912905	0.7580332342109	-3.38348597842015	0.000715718620161513	0.0255661063958721
"ENSG00000111249"	44.4895932111459	-3.69792042666672	0.68816319159945	-5.37360973648112	7.71758002797656e-08	5.03113865511309e-05
"ENSG00000111344"	10.3904978337467	-4.33133219642872	1.12284806802084	-3.85745170676851	0.000114575307456306	0.00815752726568604
"ENSG00000257817"	12.0995694548964	-6.15145735470185	1.36134960415481	-4.51864630211647	6.22362618051586e-06	0.00116132885668616
"ENSG00000257407"	3.83460956755229	-5.67936240318448	1.7776581820494	-3.19485627807082	0.00139900490121502	0.0390169000591532
"ENSG00000089250"	28.3383298003287	-3.54670762800137	1.0004218752398	-3.54521199084261	0.00039229744094676	0.0184432691212088
"ENSG00000171435"	34.2771936657326	-3.56293392430933	0.895536750141399	-3.97854574225655	6.93380727099449e-05	0.005911451819262
"ENSG00000241388"	10.7121675159156	-3.94169734037843	1.08060735755825	-3.64766842721221	0.000264630836722428	0.0141914238685516
"ENSG00000197653"	21.693952672193	-3.17547069407183	0.788567763439412	-4.02688372679821	5.65209646459115e-05	0.00522696738450147
"ENSG00000151952"	25.8613060021211	-3.3090135326213	0.868769615047905	-3.80885044240278	0.000139614368213309	0.00930018490903513
"ENSG00000060709"	32.6431746179438	-3.60060016818666	0.974021643456783	-3.69663260808887	0.000218478160913845	0.0123514171133434
"ENSG00000275232"	4.90549109472905	-5.40848726379443	1.68125241598779	-3.21693947462182	0.00129565929003999	0.0370764724959181
"ENSG00000280208"	5.327294086907	-6.15219526739363	1.55871247397689	-3.94697249820356	7.91456441076619e-05	0.0063502203143459
"ENSG00000102683"	7.33412737528238	-3.59523392488366	1.13034693114456	-3.18064642440638	0.00146946857492948	0.0403349788705314
"ENSG00000127863"	395.132834450394	3.35465855603877	1.04227008876678	3.21860772192745	0.00128814576222953	0.0369655982383523
"ENSG00000132972"	5.86585593296826	-5.07111888700845	1.44101026951989	-3.51914139286323	0.000432945901875429	0.019491400330223
"ENSG00000122025"	17.3248739834201	-4.65941122068413	0.825733126840599	-5.6427568051095	1.67348653003553e-08	1.45460843762797e-05
"ENSG00000132938"	41.5036305112365	-3.27509228372088	1.02232296214586	-3.20357891291656	0.00135730836985694	0.0382447290087192
"ENSG00000238121"	35.8300151990065	-2.39620239702704	0.748728696350447	-3.20036137082355	0.00137255379192495	0.0384850062544978
"ENSG00000176124"	19.7404172004926	-1.82470682354598	0.589712765369755	-3.09422981949844	0.00197324568805261	0.0488882165064912
"ENSG00000123191"	122.013734339908	1.78996629201544	0.561698473831755	3.18670314306672	0.0014390439137001	0.0397990314339829
"ENSG00000225249"	12.49835714253	-4.6225682656407	1.29111175450672	-3.58030065910661	0.000343199082216863	0.0169254753052624
"ENSG00000227564"	4.67983583838679	-4.72814135066814	1.52703061516444	-3.09629767976786	0.00195953533833274	0.0486062624173118
"ENSG00000226846"	8.3241320887944	-4.61188218051928	1.32045277901053	-3.49265210678352	0.000478249132945717	0.0203607248211849
"ENSG00000178734"	36.7926720463323	3.99277893611504	1.21055033984946	3.29831714112076	0.000972662091250001	0.0313128146382195
"ENSG00000288016"	7.33302988737556	-6.61143638542359	1.45699609299353	-4.53771730563792	5.68664203220652e-06	0.00109902939393732
"ENSG00000271395"	5.34234347183834	-4.91289864350195	1.54223575984619	-3.18556914021493	0.00144469578322767	0.0398648131400957
"ENSG00000179399"	26.0401278333092	-2.29160833978504	0.655989546961497	-3.49336106101024	0.000476981118373213	0.0203482681193938
"ENSG00000183098"	29.0743157370911	-2.31256775126612	0.664670398954891	-3.47926995831669	0.000502781824851624	0.0208764705465271
"ENSG00000125246"	104.320474872286	-1.44309837364088	0.424885263709731	-3.39644251495331	0.000682678951272592	0.025173065954673
"ENSG00000233009"	10.9112454552976	-5.02577976852179	1.27042816590552	-3.95597319344663	7.62237085645566e-05	0.00622888663459736
"ENSG00000185950"	3197.67864127461	1.47745620936596	0.429880372027513	3.43690083452193	0.000588410991242243	0.0232832822391683
"ENSG00000277128"	29.3833859093571	-3.77147905054775	0.985025801974257	-3.82881244632241	0.00012876308538799	0.00883594317196993
"ENSG00000165795"	909.030040742293	1.82152506348943	0.523609692538796	3.47878408181771	0.000503694248132953	0.0208764705465271
"ENSG00000165804"	528.74061292849	1.47941024875161	0.427306290448299	3.46217755699201	0.000535823534055124	0.021704494648396
"ENSG00000165821"	56.4095201275222	2.82680344717209	0.631869561196058	4.47371359655507	7.68726924959083e-06	0.00132449580862763
"ENSG00000251002"	14.2570677088706	-4.56393314780088	1.13021135757588	-4.03812359273205	5.38804646495951e-05	0.00504647887407699
"ENSG00000205978"	536.218493938572	1.84178670555204	0.454614399587888	4.05131625223845	5.09303139255091e-05	0.00487365724220204
"ENSG00000257986"	11.0244432952264	-3.52667392678161	1.03216289712287	-3.41678037121092	0.000633663777677879	0.0242103664214986
"ENSG00000257869"	5.67267667373795	-5.00745329503792	1.47282258614998	-3.39990256947892	0.000674098682639233	0.0250437571899579
"ENSG00000139973"	10.2818819904419	-4.26842614516023	1.17603348847755	-3.62951071290152	0.000283958947024887	0.0150346893245842
"ENSG00000140015"	11.9072393617355	-3.74940304700474	1.21581703813453	-3.08385466678242	0.00204337389078294	0.0497395831220804
"ENSG00000258760"	22.3891622314465	-6.09421528228728	1.2317248164192	-4.94770845001241	7.5092269781287e-07	0.000274824533317093
"ENSG00000182732"	16.5968010300754	-3.51434266334058	0.962578038617996	-3.65096908754144	0.000261252686225764	0.0141191510035121
"ENSG00000187105"	62.8701923159458	-1.81753838057979	0.51891045811423	-3.50260502974809	0.000460732099200326	0.0200022867824068
"ENSG00000133980"	10.593522659366	-3.38553151962409	1.03684950400508	-3.26521014529753	0.00109382892193725	0.0333769883709792
"ENSG00000119686"	21.3789694914905	-2.26558319260422	0.681518517815383	-3.32431641016384	0.000886355705499222	0.029443099319139
"ENSG00000259124"	19.92729259587	-2.45992627569999	0.662832165461308	-3.71123551915736	0.000206250091778195	0.0120761623199087
"ENSG00000285966"	9.03768415015569	-4.74402414266233	1.40334505761194	-3.38051152632069	0.000723510404178808	0.0258002573360241
"ENSG00000021645"	37.6533966759851	-2.33401853480663	0.713187558509019	-3.27265739139659	0.00106541535809214	0.0329757118474186
"ENSG00000258867"	6.94447436648333	-4.72723994772379	1.39372080964763	-3.39181270380757	0.000694318844691052	0.0252665360600073
"ENSG00000152315"	13.3123121008139	-4.76653656543628	1.08368611060811	-4.39844759361321	1.09027945770263e-05	0.0016543018711856
"ENSG00000175785"	66.6059083212986	2.28255533759607	0.72327550990146	3.15585873757436	0.00160026343082105	0.0425262362170164
"ENSG00000100628"	68.9938719821893	-2.88429467506802	0.864867097992784	-3.33495710700754	0.000853125574884943	0.0285209176565301
"ENSG00000133937"	19.7100802562786	4.96616385180905	1.49727328319048	3.31680522691678	0.000910530690714488	0.0300547163591692
"ENSG00000257275"	3.99746768861874	-5.73389307132387	1.64592407236603	-3.48369233283122	0.000494547640787026	0.0206748664017197
"ENSG00000205436"	9.29432442524614	-4.71058503694098	1.28020455469937	-3.67955653621868	0.000233639889873896	0.0129626642092004
"ENSG00000258534"	18.6562124046583	-3.184513792554	0.992809032311034	-3.207579392324	0.00133857108342304	0.03786877272172
"ENSG00000066735"	66.5502922133499	1.47862736891211	0.446005765451485	3.31526514554204	0.000915562378601465	0.0301730596840524
"ENSG00000258628"	35.3172894940318	-4.9609912177905	1.06167349029462	-4.67280313876331	2.97116521637448e-06	0.000722795328430699
"ENSG00000254585"	65.8754201754866	2.30008187623074	0.703918085657151	3.26754195281611	0.00108485786413403	0.0332812057407351
"ENSG00000104067"	1338.6347882956	1.67928952996822	0.367092472272144	4.57456814511654	4.77203271776512e-06	0.000975974260051943
"ENSG00000175779"	8.67388745229062	-4.67341732224518	1.18276100033068	-3.95127783291686	7.77350156820433e-05	0.00626112031715484
"ENSG00000171877"	17.6951701140593	-2.75924402114412	0.813559305599299	-3.3915708445023	0.000694931948078833	0.0252665360600073
"ENSG00000259200"	15.0308464578816	-3.5190291232515	1.00194873723794	-3.5121847979492	0.000444438847813571	0.0197264655409339
"ENSG00000287704"	9.48086470942306	-5.17655756734704	1.28234536351266	-4.03678892959629	5.41877794829225e-05	0.00504647887407699
"ENSG00000104043"	46.73248081737	-2.65418161744153	0.583355670567477	-4.5498514051635	5.36838121576741e-06	0.00105650755228419
"ENSG00000140284"	8.2779855827508	-3.12039773814334	0.938989907922693	-3.3231429984658	0.000890092732650086	0.0295202297230738
"ENSG00000137766"	23.7678707737814	-4.28782126475635	0.823480756384362	-5.20694774166039	1.91972128157646e-07	0.000108356182564432
"ENSG00000140297"	8.28446466173736	-3.54569937049168	1.13517706862152	-3.12347691695122	0.00178727883872268	0.0458602999441499
"ENSG00000259459"	8.14760619128549	-5.55506507693228	1.7489820978072	-3.17617034725341	0.00149233291783532	0.0407505772845877
"ENSG00000249240"	41.147555963092	-2.37565994535059	0.560295799148899	-4.24001027485708	2.23509555593703e-05	0.00277537669002395
"ENSG00000259471"	10.894262312112	-5.99597784661375	1.32728677220423	-4.5174697527168	6.25829643404933e-06	0.00116132885668616
"ENSG00000245750"	33.9499069225509	-2.6343314485336	0.643488740951456	-4.09382679274	4.24311331937175e-05	0.00424560677639269
"ENSG00000138622"	6.24987111626089	-5.16819527464449	1.57777736785618	-3.27561757440267	0.00105431219046357	0.0328227946412107
"ENSG00000140600"	12.0254472821228	-4.07277535661277	1.21296734612812	-3.35769579421356	0.000785950584599977	0.0270053402868622
"ENSG00000218052"	10.1982701370432	-7.08414080136031	1.43319400585676	-4.94290429098289	7.69672744084511e-07	0.000276830053695638
"ENSG00000260123"	6.43678897182181	-6.42402648396765	1.46424306649578	-4.3872678184105	1.14783418912943e-05	0.00169822475315099
"ENSG00000259685"	7.38840592961953	-5.40929643161851	1.48443483683714	-3.6440107018399	0.000268422251284232	0.0143211165832235
"ENSG00000140575"	2328.85370933902	1.58937742463078	0.481008472394201	3.30426076846364	0.000952272108764682	0.0307989898619225
"ENSG00000258551"	7.25941773978203	-5.39681299539175	1.40547697969139	-3.83984446090093	0.000123112283140411	0.00853237654017316
"ENSG00000176463"	27.4236243834903	-1.97044834602249	0.602741934744952	-3.26914095807235	0.00107874546872186	0.0331722327828548
"ENSG00000260661"	5.4328299913728	-6.17927150446286	1.49932425589995	-4.12137099773246	3.76624345968444e-05	0.00400855126594271
"ENSG00000257060"	24.6722339779413	-2.65145645174843	0.818210796361125	-3.240554223362	0.00119297580891078	0.0358081558988312
"ENSG00000277654"	9.55260222462561	-4.03599965342449	1.23756479813642	-3.26124309571675	0.00110924897646941	0.0337318409593707
"ENSG00000277987"	5.79387604403397	-6.27419703836485	1.52383553791807	-4.11737151565381	3.83218046707892e-05	0.00405802622963113
"ENSG00000140986"	37.9678466484919	-2.90848674615925	0.776937213712456	-3.74352868523515	0.00018145387629603	0.0111332626865044
"ENSG00000007038"	32.536902329517	-8.76155240112487	1.39269889473663	-6.29106006634821	3.15305289526987e-10	7.24161530683869e-07
"ENSG00000005001"	4.91924764753496	-6.03891224519431	1.69613620251428	-3.56039346146995	0.000370299528150031	0.0178815242054116
"ENSG00000006327"	95.412750747653	-2.25686343587397	0.662366527302957	-3.40727277548812	0.000656155163154724	0.0247971972075556
"ENSG00000261971"	5.34952247905215	-4.91396476207378	1.48527478696614	-3.30845497762145	0.000938122672039785	0.0307358181325446
"ENSG00000130182"	7.37808409972975	-5.40614587178015	1.4453419001449	-3.74039240904741	0.000183733182398707	0.0111745128805231
"ENSG00000103313"	10.0557242554062	-4.83141816175582	1.277679961537	-3.78139933880142	0.000155949279444812	0.00996376313313265
"ENSG00000167984"	105.570885304789	-2.0344137640157	0.610436833395835	-3.33271790415781	0.000860020941731055	0.0287054349847224
"ENSG00000078328"	113.449955247656	-3.93611020769895	0.678106781606045	-5.80455809389868	6.45359824884299e-09	7.47936183717298e-06
"ENSG00000260289"	6.08264867433551	-5.12770063642615	1.46230967065367	-3.50657643817265	0.000453911045011782	0.0198934304954577
"ENSG00000237515"	15.0951500608263	-3.85959489495804	1.08367851247606	-3.56156816853311	0.000368646363824976	0.017842997205923
"ENSG00000261210"	7.47182459538371	-4.44571852724754	1.40796229388833	-3.15755510395803	0.00159098164234841	0.0423875709336274
"ENSG00000158486"	24.5908397182521	-3.28148828240234	0.7241664799678	-4.53140040747018	5.85939592722036e-06	0.00111120780397949
"ENSG00000103316"	61.3691481395278	3.53373316292391	0.913215727808097	3.86954917148174	0.000109036789610045	0.0078435050622591
"ENSG00000155719"	26.3030967593615	-2.03038107491253	0.629566712989479	-3.22504515092821	0.00125952802906068	0.0365850410086588
"ENSG00000168447"	23.3532707548381	-5.13803822869242	1.20659512317676	-4.25829520607114	2.0599181034484e-05	0.00265258960222451
"ENSG00000134398"	3.90496683719616	-5.70480589318398	1.67537608549651	-3.40508972437274	0.000661423180994965	0.024903968048622
"ENSG00000103522"	23.570666353111	-7.12302779863703	1.53071485928483	-4.65339952469331	3.26506737955057e-06	0.000766160949777404
"ENSG00000288632"	115.023682393764	-2.25933401909762	0.654313453467126	-3.45298420371107	0.000554421467801133	0.0222418966149989
"ENSG00000180209"	13.1429762384812	-3.78487946331187	1.15562169260945	-3.27518900650387	0.00105591302414857	0.0328227946412107
"ENSG00000178226"	38.5021839677535	-1.74589625482308	0.498547744533992	-3.50196400237458	0.000461842013255902	0.0200022867824068
"ENSG00000177238"	6.68091619016406	-5.25840263161284	1.46810547279102	-3.58176079925381	0.000341286208151424	0.0169110964091374
"ENSG00000169896"	68.3281138430721	-1.8972358292936	0.607073474637394	-3.1252161534925	0.00177674449614029	0.0456475230479575
"ENSG00000140678"	245.954699422691	-2.96643889592713	0.883698519099845	-3.3568449327592	0.000788373147725377	0.0270053402868622
"ENSG00000260866"	7.19502857124127	-6.58483712333241	1.54886720897679	-4.2513890701337	2.1244873071646e-05	0.00271895274323685
"ENSG00000103449"	74.0031768951143	4.29886679003449	0.673763351080931	6.38038086093245	1.76648107243569e-10	5.26436595029726e-07
"ENSG00000159398"	3.66196067932004	-5.61287514768352	1.73539930454885	-3.23434216722974	0.00121923288987357	0.0362694445517478
"ENSG00000070915"	7.01791097561442	-4.28228228632733	1.27504480619834	-3.35853474757121	0.000783568692969825	0.0270053402868622
"ENSG00000140853"	339.317877623004	-2.55489641626462	0.808819489324101	-3.15879680199058	0.00158421904762089	0.0422613728291809
"ENSG00000159625"	10.3458107316646	-6.5141926550154	1.67312328181901	-3.89343255562927	9.88356898301164e-05	0.00727767708412069
"ENSG00000070729"	10.3059509474497	-4.22726864343911	1.03332131780426	-4.09095270812932	4.29604737073806e-05	0.00426637263798521
"ENSG00000245768"	28.6462412839636	-2.69193533284743	0.764545648754672	-3.52096089649085	0.000429986020478775	0.0194575669700818
"ENSG00000261807"	5.07667932229453	-6.08110739701772	1.56311501324492	-3.89037744854983	0.000100088415606141	0.00732612083494637
"ENSG00000141096"	84.5326960117911	-5.72338725412737	1.66820882634246	-3.43085779415031	0.000601675925506257	0.0235931606804249
"ENSG00000103089"	17.6484271130021	-5.73689119878546	1.07552862051377	-5.33402002453917	9.60619227188423e-08	6.07256899950839e-05
"ENSG00000129993"	41.4526917841135	-3.34942802069675	0.965541126699	-3.46896463348775	0.000522468226986338	0.0212875189124258
"ENSG00000132359"	172.360780655945	-2.48010409312406	0.603311990141245	-4.11081518957286	3.94264682004078e-05	0.00415391693499347
"ENSG00000182557"	27.9882101765817	-4.54761810278831	0.761177049394439	-5.97445509741289	2.3086050797729e-09	3.43998646922447e-06
"ENSG00000132517"	12.1943156827436	-3.11785071136637	0.90869369803155	-3.43113495572863	0.000601061494559415	0.0235931606804249
"ENSG00000285471"	5.96490278932752	-6.3165766127715	1.64053329474802	-3.8503190596578	0.000117964051777295	0.00827883983065734
"ENSG00000179314"	120.700123738074	2.36159005628354	0.624589862160543	3.78102527651421	0.000156183814032615	0.00996376313313265
